"Player","Season","Tm","FGPer","FG3Per","FG2Per","effFGPer","FTPer","effMin","effFG","effFGA","eff3PM","eff3PA","eff2PM","eff2PA","effFTM","effFTA","effORB","effDRB","effTRB","effAST","effSTL","effBLK","effTOV","effPF","effPTS"
"Melo Trimble","2017-2018","MIN",0.43030303030303,0.344594594594595,0.5,0.508333333333333,0.838150289017341,0.00834180216802167,0.144162436548223,0.33502538071066,0.0517766497461929,0.150253807106599,0.0913705583756346,0.182741116751269,0.147208121827411,0.175634517766498,0.00812182741116753,0.104568527918782,0.112690355329949,0.117766497461929,0.0375634517766497,0.00507614213197971,0.083248730964467,0.0568527918781727,0.485279187817258
"Milton Doyle","2017-2018","BRK",0.44636678200692,0.361702127659574,0.487179487179487,0.508666666666667,0.71900826446281,0.00745257452574525,0.146590909090909,0.328409090909091,0.0386363636363636,0.106818181818182,0.107954545454546,0.221590909090909,0.0988636363636365,0.1375,0.0204545454545455,0.115909090909091,0.135227272727273,0.131818181818182,0.0420454545454545,0.0204545454545455,0.104545454545455,0.0863636363636364,0.430681818181818
"Naz Mitrou-Long","2017-2018","UTA",0.46524064171123,0.389312977099237,0.642857142857143,0.599,0.789473684210526,0.00772357723577236,0.143092105263158,0.307565789473684,0.0838815789473684,0.215460526315789,0.0592105263157895,0.0921052631578947,0.0493421052631579,0.0625,0.0148026315789474,0.110197368421053,0.123355263157895,0.0773026315789474,0.0328947368421053,0.00164473684210526,0.0509868421052632,0.0690789473684211,0.414473684210526
"Nigel Hayes","2017-2018","NYK",0.434920634920635,0.329268292682927,0.472103004291845,0.484666666666667,0.679775280898876,0.00858739837398374,0.135108481262328,0.310650887573965,0.0266272189349112,0.0808678500986192,0.108481262327416,0.229783037475345,0.119329388560158,0.175542406311637,0.0621301775147929,0.122287968441815,0.183431952662722,0.0759368836291914,0.0276134122287968,0.0118343195266272,0.052268244575937,0.0562130177514793,0.415187376725837
"OG Anunoby","2017-2018","TOR",0.563636363636364,0.351351351351351,0.675675675675676,0.62,0.547619047619048,0.00492886178861789,0.15979381443299,0.283505154639175,0.0335051546391753,0.095360824742268,0.128865979381443,0.190721649484536,0.0592783505154639,0.108247422680412,0.077319587628866,0.131443298969072,0.206185567010309,0.0489690721649485,0.0541237113402062,0.0541237113402062,0.0618556701030928,0.0927835051546392,0.412371134020619
"Peter Jok","2017-2018","PHO",0.411242603550296,0.382716049382716,0.443181818181818,0.494333333333333,0.888888888888889,0.00663109756097561,0.177522349936143,0.431673052362709,0.079182630906769,0.206896551724138,0.0996168582375479,0.22477650063857,0.112388250319285,0.126436781609195,0.033205619412516,0.116219667943806,0.148148148148148,0.0676883780332057,0.0383141762452107,0.00255427841634738,0.0664112388250318,0.08301404853129,0.549169859514686
"PJ Dozier","2017-2018","DAL",0.4,0.283018867924528,0.442176870748299,0.427,0.571428571428572,0.0060594512195122,0.167714884696017,0.419287211740042,0.0314465408805031,0.111111111111111,0.136268343815514,0.308176100628931,0.0670859538784067,0.117400419287212,0.039832285115304,0.123689727463312,0.163522012578616,0.10272536687631,0.0566037735849057,0.0146750524109015,0.10062893081761,0.109014675052411,0.431865828092243
"Rashawn Thomas","2017-2018","OKC",0.540229885057471,0.277777777777778,0.554545454545455,0.548,0.686915887850467,0.00743563685636857,0.214123006833713,0.39635535307517,0.00569476082004556,0.020501138952164,0.208428246013667,0.375854214123006,0.167425968109339,0.24373576309795,0.0922551252847379,0.193621867881549,0.283599088838269,0.0546697038724373,0.0341685649202733,0.062642369020501,0.112756264236902,0.126423690205011,0.60136674259681
"Royce O'Neal","2017-2018","UTA",0.458333333333333,0.441176470588235,0.473684210526316,0.559,0.777777777777778,0.00815548780487805,0.102803738317757,0.224299065420561,0.0467289719626168,0.105919003115265,0.0560747663551402,0.118380062305296,0.0654205607476635,0.0841121495327103,0.0623052959501558,0.118380062305296,0.180685358255452,0.105919003115265,0.0373831775700935,0.00934579439252336,0.0529595015576324,0.0716510903426791,0.314641744548287
"Semi Ojeleye","2017-2018","BOS",0.491803278688525,0.428571428571429,0.534246575342466,0.574,0.777777777777778,0.00866361788617886,0.175953079178886,0.357771260997067,0.06158357771261,0.143695014662757,0.114369501466276,0.214076246334311,0.143695014662757,0.18475073313783,0.0674486803519062,0.134897360703812,0.19941348973607,0.0439882697947214,0.0117302052785924,0.0117302052785924,0.0410557184750733,0.0527859237536657,0.55425219941349
"Sindarius Thornwell","2017-2018","LAC",0.395480225988701,0.343511450381679,0.432432432432432,0.450333333333333,0.781609195402299,0.00826558265582655,0.14344262295082,0.362704918032787,0.0461065573770492,0.13422131147541,0.098360655737705,0.227459016393443,0.139344262295082,0.17827868852459,0.0522540983606558,0.119877049180328,0.173155737704918,0.0901639344262295,0.0502049180327868,0.0184426229508197,0.0717213114754098,0.0686475409836065,0.470286885245902
"Sterling Brown","2017-2018","MIL",0.51530612244898,0.464788732394366,0.53968253968254,0.612666666666667,0.825396825396825,0.00709688346883468,0.120525059665871,0.233890214797136,0.0393794749403342,0.0847255369928403,0.0811455847255372,0.15035799522673,0.0620525059665871,0.0751789976133652,0.0525059665871123,0.132458233890215,0.184964200477327,0.0918854415274465,0.041766109785203,0.0131264916467781,0.0608591885441528,0.0894988066825777,0.342482100238664
"T.J. Leaf","2017-2018","IND",0.614678899082569,0.470588235294118,0.641304347826087,0.652,0.7,0.00759654471544715,0.224080267558528,0.364548494983278,0.0267558528428094,0.0568561872909699,0.197324414715719,0.307692307692308,0.0702341137123746,0.100334448160535,0.0735785953177258,0.20066889632107,0.274247491638796,0.0802675585284281,0.020066889632107,0.0367892976588629,0.0501672240802676,0.0836120401337793,0.545150501672241
"T.J. Williams","2017-2018","CHO",0.460674157303371,0.328571428571429,0.51530612244898,0.503666666666667,0.696774193548387,0.00801998644986451,0.129883843717001,0.281942977824709,0.0242872228088701,0.0739176346356915,0.106652587117212,0.206969376979936,0.114044350580781,0.163674762407603,0.0200633579725448,0.0887011615628299,0.108764519535375,0.118268215417106,0.0263991552270327,0.00527983104540655,0.0739176346356915,0.0591341077085534,0.399155227032735
"Terry Henderson","2017-2018","CHO",0.438775510204082,0.380952380952381,0.514285714285714,0.557,0.756756756756757,0.00785060975609756,0.13915857605178,0.317152103559871,0.0776699029126214,0.203883495145631,0.058252427184466,0.113268608414239,0.0906148867313916,0.119741100323625,0.0226537216828479,0.0776699029126214,0.100323624595469,0.0517799352750809,0.0226537216828479,0.0194174757281553,0.0517799352750809,0.0776699029126214,0.446601941747573
"Thomas Bryant","2017-2018","LAL",0.593333333333333,0.363636363636364,0.62992125984252,0.6265,0.710843373493976,0.00644054878048781,0.175542406311637,0.29585798816568,0.0157790927021696,0.0433925049309665,0.157790927021696,0.250493096646943,0.116370808678501,0.16370808678501,0.0828402366863905,0.161735700197239,0.244575936883629,0.0493096646942801,0.0256410256410256,0.0473372781065089,0.0788954635108481,0.116370808678501,0.483234714003945
"Tony Bradley","2017-2018","UTA",0.574468085106383,0,0.574468085106383,0.573,0.607142857142857,0.00370934959349593,0.184931506849315,0.321917808219178,0,0,0.184931506849315,0.321917808219178,0.116438356164384,0.191780821917808,0.178082191780822,0.178082191780822,0.349315068493151,0.0410958904109589,0.0205479452054795,0.0410958904109589,0.0479452054794521,0.123287671232877,0.486301369863014
"Troy Caupain","2017-2018","ORL",0.397111913357401,0.344827586206897,0.440993788819876,0.475333333333333,0.752688172043011,0.00822323848238483,0.113285272914521,0.285272914521112,0.0411946446961893,0.11946446961895,0.0731204943357364,0.165808444902163,0.0720906282183314,0.0957775489186405,0.0164778578784758,0.108135942327497,0.124613800205973,0.131822863027806,0.0360453141091659,0.00926879505664263,0.0535530381050462,0.0442842430484036,0.340885684860967
"Tyler Cavanaugh","2017-2018","ATL",0.474576271186441,0.4125,0.503184713375796,0.5465,0.837837837837838,0.00795223577235772,0.178913738019169,0.376996805111821,0.0527156549520767,0.12779552715655,0.126198083067093,0.250798722044728,0.148562300319489,0.177316293929712,0.0718849840255591,0.18370607028754,0.255591054313099,0.0511182108626198,0.0175718849840256,0.0111821086261981,0.0766773162939297,0.0846645367412141,0.560702875399361
"Tyler Dorsey","2017-2018","ATL",0.455,0.424242424242424,0.490196078431373,0.556,0.734177215189873,0.00763465447154472,0.151414309484193,0.332778702163062,0.0698835274542429,0.164725457570715,0.0831946755407654,0.169717138103161,0.0965058236272879,0.131447587354409,0.0349417637271215,0.0931780366056572,0.129783693843594,0.0615640599001664,0.0266222961730449,0.00499168053244592,0.0565723793677205,0.0599001663893511,0.465890183028286
"Tyler Lydon","2017-2018","DEN",0.469879518072289,0.385714285714286,0.53125,0.56,0.813559322033898,0.0084349593495935,0.117469879518072,0.25,0.0406626506024096,0.105421686746988,0.0768072289156626,0.144578313253012,0.072289156626506,0.088855421686747,0.0617469879518072,0.162650602409639,0.224397590361446,0.0481927710843373,0.0316265060240964,0.0481927710843373,0.0451807228915663,0.0783132530120482,0.350903614457831
"Tyrone Wallace","2017-2018","LAC",0.433333333333333,0.298245614035088,0.467289719626168,0.466,0.626086956521739,0.00852388211382114,0.174366616989568,0.402384500745157,0.0253353204172876,0.0849478390461997,0.14903129657228,0.31892697466468,0.107302533532042,0.171385991058122,0.0283159463487332,0.156482861400894,0.184798807749627,0.125186289120715,0.0342771982116244,0.0104321907600596,0.0804769001490313,0.0760059612518629,0.482861400894188
"V.J. Beachem","2017-2018","LAL",0.446153846153846,0.398692810457516,0.514018691588785,0.576,0.761904761904762,0.00678353658536585,0.144818976279651,0.324594257178527,0.076154806491885,0.191011235955056,0.0686641697877652,0.133583021223471,0.0399500624219727,0.0524344569288389,0.0212234706616729,0.0948813982521847,0.117353308364544,0.0274656679151061,0.0237203495630462,0.0262172284644195,0.031210986267166,0.0474406991260925,0.404494382022472
"Wesley Iwundu","2017-2018","ORL",0.458515283842795,0.333333333333333,0.492063492063492,0.481,0.709401709401709,0.00753726287262873,0.117977528089888,0.257303370786516,0.0146067415730337,0.0438202247191011,0.104494382022472,0.212359550561798,0.0932584269662921,0.131460674157303,0.0370786516853932,0.124719101123595,0.160674157303371,0.103370786516854,0.0337078651685393,0.0123595505617977,0.0808988764044943,0.0707865168539325,0.344943820224718
"Xavier Rathan-Mayes","2017-2018","NYK",0.42483660130719,0.292307692307692,0.522727272727273,0.488333333333333,0.678571428571428,0.0077659214092141,0.141766630316248,0.333696837513631,0.0414394765539804,0.141766630316248,0.100327153762268,0.191930207197383,0.0828789531079605,0.122137404580152,0.0163576881134133,0.0872410032715376,0.103598691384951,0.14721919302072,0.0327153762268266,0.00109051254089422,0.0850599781897491,0.0697928026172299,0.406761177753543
"Zach Collins","2017-2018","POR",0.660377358490566,0.6,0.666666666666667,0.676,0.736842105263158,0.00439532520325203,0.202312138728324,0.30635838150289,0.0173410404624277,0.0289017341040462,0.184971098265896,0.277456647398844,0.161849710982659,0.219653179190751,0.0982658959537572,0.242774566473988,0.341040462427746,0.023121387283237,0.0289017341040462,0.104046242774566,0.0867052023121387,0.15606936416185,0.578034682080925
"Brandon Paul","2017-2018","SAS",0.480216592535293,0.374650455927052,0.529835069690862,0.540548387096774,0.721353228092938,0.0071011861832328,0.15921776067965,0.331554059469424,0.0395159092730624,0.105474072293019,0.119672998316903,0.225868397852048,0.0962474953915205,0.133426304400096,0.0522016510379098,0.138312094253426,0.190260479281879,0.0765985413160215,0.0319147230904865,0.0241147711789693,0.0644930672437283,0.0807245331409793,0.45386551254308
"George de Paula","2017-2018","HOU",0.476979742173112,0.381188118811881,0.533527696793003,0.545777777777778,0.752747252747253,0.00516316621499548,0.141607435757245,0.296883542919628,0.0420995079278295,0.110442864953526,0.100054674685621,0.187534171678513,0.074904319300164,0.099507927829415,0.0606889010388189,0.125205030071077,0.186440677966102,0.0716238381629308,0.0328048113723347,0.0196828868234008,0.0601421541826134,0.106615636960088,0.400218698742482
"Jacob Pullen","2017-2018","PHI",0.480216592535293,0.374650455927052,0.529835069690862,0.540548387096774,0.721353228092938,0.0071011861832328,0.15921776067965,0.331554059469424,0.0395159092730624,0.105474072293019,0.119672998316903,0.225868397852048,0.0962474953915205,0.133426304400096,0.0522016510379098,0.138312094253426,0.190260479281879,0.0765985413160215,0.0319147230904865,0.0241147711789693,0.0644930672437283,0.0807245331409793,0.45386551254308
"Khem Birch","2017-2018","ORL",0.480216592535293,0.374650455927052,0.529835069690862,0.540548387096774,0.721353228092938,0.0071011861832328,0.15921776067965,0.331554059469424,0.0395159092730624,0.105474072293019,0.119672998316903,0.225868397852048,0.0962474953915205,0.133426304400096,0.0522016510379098,0.138312094253426,0.190260479281879,0.0765985413160215,0.0319147230904865,0.0241147711789693,0.0644930672437283,0.0807245331409793,0.45386551254308
"Mike James","2017-2018","PHO",0.480216592535293,0.374650455927052,0.529835069690862,0.540548387096774,0.721353228092938,0.0071011861832328,0.15921776067965,0.331554059469424,0.0395159092730624,0.105474072293019,0.119672998316903,0.225868397852048,0.0962474953915205,0.133426304400096,0.0522016510379098,0.138312094253426,0.190260479281879,0.0765985413160215,0.0319147230904865,0.0241147711789693,0.0644930672437283,0.0807245331409793,0.45386551254308
"Rade Zagorac","2017-2018","MEM",0.476979742173112,0.381188118811881,0.533527696793003,0.545777777777778,0.752747252747253,0.00516316621499548,0.141607435757245,0.296883542919628,0.0420995079278295,0.110442864953526,0.100054674685621,0.187534171678513,0.074904319300164,0.099507927829415,0.0606889010388189,0.125205030071077,0.186440677966102,0.0716238381629308,0.0328048113723347,0.0196828868234008,0.0601421541826134,0.106615636960088,0.400218698742482
"Taylor Braun","2017-2018","UTA",0.480216592535293,0.374650455927052,0.529835069690862,0.540548387096774,0.721353228092938,0.0071011861832328,0.15921776067965,0.331554059469424,0.0395159092730624,0.105474072293019,0.119672998316903,0.225868397852048,0.0962474953915205,0.133426304400096,0.0522016510379098,0.138312094253426,0.190260479281879,0.0765985413160215,0.0319147230904865,0.0241147711789693,0.0644930672437283,0.0807245331409793,0.45386551254308
"Terrance Ferguson","2017-2018","OKC",0.476979742173112,0.381188118811881,0.533527696793003,0.545777777777778,0.752747252747253,0.00516316621499548,0.141607435757245,0.296883542919628,0.0420995079278295,0.110442864953526,0.100054674685621,0.187534171678513,0.074904319300164,0.099507927829415,0.0606889010388189,0.125205030071077,0.186440677966102,0.0716238381629308,0.0328048113723347,0.0196828868234008,0.0601421541826134,0.106615636960088,0.400218698742482
"Trey McKinney-Jones","2017-2018","IND",0.480216592535293,0.374650455927052,0.529835069690862,0.540548387096774,0.721353228092938,0.0071011861832328,0.15921776067965,0.331554059469424,0.0395159092730624,0.105474072293019,0.119672998316903,0.225868397852048,0.0962474953915205,0.133426304400096,0.0522016510379098,0.138312094253426,0.190260479281879,0.0765985413160215,0.0319147230904865,0.0241147711789693,0.0644930672437283,0.0807245331409793,0.45386551254308
"Zhou Qi","2017-2018","HOU",0.476979742173112,0.381188118811881,0.533527696793003,0.545777777777778,0.752747252747253,0.00516316621499548,0.141607435757245,0.296883542919628,0.0420995079278295,0.110442864953526,0.100054674685621,0.187534171678513,0.074904319300164,0.099507927829415,0.0606889010388189,0.125205030071077,0.186440677966102,0.0716238381629308,0.0328048113723347,0.0196828868234008,0.0601421541826134,0.106615636960088,0.400218698742482
"Ante Zizic","2017-2018","CLE",0.642857142857143,0,0.642857142857143,0.649,0.642857142857143,0.0055640243902439,0.164383561643836,0.255707762557078,0,0,0.164383561643836,0.255707762557078,0.0821917808219178,0.127853881278539,0.141552511415525,0.164383561643836,0.305936073059361,0.0182648401826484,0.0091324200913242,0.0365296803652968,0.0593607305936073,0.091324200913242,0.410958904109589
"Bogdan Bogdanovic","2017-2018","SAC",0.42,0.36734693877551,0.461538461538462,0.509,0.769230769230769,0.00713922764227642,0.149466192170818,0.355871886120996,0.0640569395017794,0.174377224199288,0.0854092526690391,0.185053380782918,0.0711743772241993,0.0925266903914591,0.0213523131672598,0.096085409252669,0.117437722419929,0.110320284697509,0.0391459074733096,0.0106761565836299,0.0711743772241993,0.0782918149466192,0.434163701067616
"Cedi Osman","2017-2018","CLE",0.410714285714286,0.37037037037037,0.482758620689655,0.502,0.6875,0.0046239837398374,0.126373626373626,0.307692307692308,0.0549450549450549,0.148351648351648,0.0769230769230769,0.159340659340659,0.0604395604395604,0.0879120879120879,0.043956043956044,0.115384615384615,0.159340659340659,0.0494505494505495,0.0384615384615385,0.00549450549450549,0.0384615384615385,0.104395604395604,0.368131868131868
"Daniel Theis","2017-2018","BOS",0.524590163934426,0.357142857142857,0.574468085106383,0.567,0.75,0.00495426829268293,0.164102564102564,0.312820512820513,0.0256410256410256,0.0717948717948718,0.138461538461538,0.241025641025641,0.0769230769230769,0.102564102564103,0.0717948717948718,0.158974358974359,0.235897435897436,0.041025641025641,0.0307692307692308,0.041025641025641,0.0564102564102564,0.158974358974359,0.430769230769231
"Frank Ntilikina","2017-2018","NYK",0.444444444444444,0.4,0.444444444444444,0.508,0.666666666666667,0.00322662601626016,0.094488188976378,0.21259842519685,0.031496062992126,0.078740157480315,0.062992125984252,0.141732283464567,0.031496062992126,0.047244094488189,0.047244094488189,0.0551181102362205,0.102362204724409,0.078740157480315,0.031496062992126,0.0078740157480315,0.047244094488189,0.133858267716535,0.251968503937008
"Furkan Korkmaz","2017-2018","PHI",0.4,0.428571428571429,0.363636363636364,0.505,0.714285714285714,0.00246443089430894,0.103092783505155,0.257731958762887,0.0618556701030928,0.144329896907217,0.0412371134020619,0.11340206185567,0.0515463917525773,0.0721649484536083,0.0206185567010309,0.0927835051546392,0.11340206185567,0.0721649484536083,0.0412371134020619,0.0103092783505155,0.0412371134020619,0.134020618556701,0.309278350515464
"Guerschon Yabusele","2017-2018","BOS",0.53030303030303,0.4,0.568627450980392,0.587,0.791666666666667,0.00609756097560976,0.145833333333333,0.275,0.025,0.0625,0.120833333333333,0.2125,0.0791666666666667,0.1,0.0875,0.145833333333333,0.233333333333333,0.0375,0.0375,0.0166666666666667,0.0541666666666667,0.0875,0.4
"Maxi Kleber","2017-2018","DAL",0.460526315789474,0.37037037037037,0.510204081632653,0.527,0.8,0.00614837398373984,0.144628099173554,0.31404958677686,0.0413223140495868,0.111570247933884,0.103305785123967,0.202479338842975,0.0991735537190083,0.12396694214876,0.0826446280991736,0.177685950413223,0.260330578512397,0.0413223140495868,0.0371900826446281,0.0371900826446281,0.0578512396694215,0.115702479338843,0.433884297520661
"Milos Teodosic","2017-2018","LAC",0.447368421052632,0.391304347826087,0.533333333333333,0.558,0.84,0.00625,0.138211382113821,0.308943089430894,0.0731707317073171,0.186991869918699,0.0650406504065041,0.121951219512195,0.0853658536585366,0.101626016260163,0.0121951219512195,0.0813008130081301,0.0934959349593496,0.17479674796748,0.032520325203252,0.0040650406504065,0.0894308943089431,0.0975609756097561,0.430894308943089
