"Player","Pos","Season","Age","FGPer","FG3Per","FG2Per","effFGPer","FTPer","effMin","effFG","effFGA","eff3PM","eff3PA","eff2PM","eff2PA","effFTM","effFTA","effORB","effDRB","effTRB","effAST","effSTL","effBLK","effTOV","effPF","effPTS","Tm"
"Jeff Withey","C","2017-2018",27,0.54501030927835,0,0.550113402061856,0.54501030927835,0.739299610894942,0.00200997342765635,0.135811247575953,0.242897225060413,0,0,0.135811247575953,0.242897225060413,0.0743106617647059,0.0949469393492164,0.102941176470588,0.160746606334842,0.269814241486068,0.0164619694031459,0.0323529411764706,0.0691402714932127,0.0359133126934985,0.109450095827805,0.35849766611422,"UTA"
"Joe Ingles","SF","2017-2018",30,0.450832041343669,0.437572538860104,0.440261052631579,0.571236507936508,0.783234375,0.00526974640607333,0.112833594976452,0.253999341672153,0.060265006385696,0.153823643410853,0.0547619047619048,0.118910256410256,0.0326153846153846,0.0455407407407407,0.0126875,0.115846560846561,0.124735740876607,0.123926470588235,0.0476609105180534,0.00736111111111111,0.0604045189504373,0.0803533418475947,0.324134749790327,"UTA"
"Joe Johnson","SF","2017-2018",36,0.432936768149883,0.39,0.410252676659529,0.494558270676692,0.919432,0.003544155886903,0.134926914587931,0.325024925224327,0.046045197740113,0.0937957731743042,0.0903238913396796,0.247972575329567,0.0516136521941026,0.0496285117250987,0.0204645323289391,0.10625814863103,0.126880100439422,0.0916952297097575,0.0204645323289391,0.00792427911071979,0.0445740699977988,0.0645170652426283,0.330695689074162,"UTA"
"Joel Bolomboy","PF","2017-2018",24,0.563,0.25,0.667,0.594,0.5,0.000178861788617886,0.181818181818182,0.295454545454545,0.0227272727272727,0.0681818181818182,0.159090909090909,0.227272727272727,0.0681818181818182,0.113636363636364,0.0681818181818182,0.25,0.318181818181818,0.0454545454545455,0.0227272727272727,0.0454545454545455,0.0454545454545455,0.0227272727272727,0.409090909090909,"UTA"
"Raul Neto","PG","2017-2018",25,0.4477791187321,0.315366956000252,0.529750659104844,0.487829697106013,0.882043069272898,0.00203645662678768,0.117801832375477,0.27165663152226,0.0320921852428469,0.0918213997652823,0.0900734107051985,0.178263593420714,0.0237347659256608,0.0247291157927389,0.0124464462016431,0.0864363889612188,0.100054594977037,0.1107562302469,0.0605811480970072,0.0115686493322918,0.0422859085153743,0.151093375830648,0.301938343341995,"UTA"
"Rodney Hood","SG","2017-2018",25,0.431952245302948,0.353451577709342,0.460879900110884,0.49385242534759,0.767896058693658,0.00603596981294079,0.146582629319818,0.352200707743033,0.0408647270437525,0.114103158172678,0.102688079355656,0.22058644871295,0.0487441051036047,0.0642403738262295,0.0120473701128424,0.115869368089623,0.127938282419574,0.0636088533683588,0.0200583783664043,0.00548375050953362,0.0425146708274725,0.0927821106392898,0.395306325623476,"UTA"
"Rudy Gobert","C","2017-2018",25,0.698559732233417,0,0.700413219284604,0.698559732233417,0.719151502920171,0.0122657561697749,0.152746059954803,0.216372449768972,0,0,0.152746059954803,0.214106222230252,0.104178073182251,0.155315445552483,0.102550155661451,0.285006732924836,0.374635173029335,0.0596599894091287,0.017770659974464,0.0625229505443287,0.0525805585469719,0.0818257551422389,0.395383663471073,"UTA"
"Shelvin Mack","PG","2017-2018",27,0.438703476482618,0.346254777070064,0.454610655737705,0.5227466367713,0.681041719342604,0.00619884596496972,0.135590450023128,0.304801064592193,0.0430351543158937,0.129760701044826,0.078238897013503,0.163217650745498,0.0301932367149758,0.0465872802697944,0.0187915080079843,0.0917616693368245,0.106370127095247,0.129729160836317,0.0317106697634735,0.00483091787439614,0.0610343188908862,0.0876687147461725,0.356443399921661,"UTA"
"Trey Lyles","PF","2017-2018",22,0.330753684210526,0.261299741602067,0.386561264822134,0.403941176470588,0.695794743429287,0.00381928551188997,0.120794805771265,0.370592881615976,0.0326560655780231,0.169529328093317,0.0769707142030328,0.200524291570179,0.0375315770479971,0.0616275031832388,0.042782729482579,0.175811385200556,0.230955302366345,0.0572597137014315,0.0214723926380368,0.0149673633899272,0.0458386387313346,0.0773006134969325,0.34103947216113,"UTA"
"Alex Abrines","SG","2017-2018",24,0.377774818401937,0.350289672544081,0.416596026490066,0.498906593406593,0.91195197740113,0.00379260475297061,0.126008064516129,0.333281176654671,0.0743833017077799,0.216083229732382,0.0461465119974575,0.101204819277108,0.0398665183537264,0.0442961315041404,0.021357063403782,0.0711902113459399,0.0891195979071396,0.0374423963133641,0.0240963855421687,0.00432027649769585,0.0309182726991652,0.117511520737327,0.34878678757942,"OKC"
"Andre Roberson","SF","2017-2018",26,0.449245460048426,0.235755409148761,0.571129734848485,0.509613396061694,0.417530246875766,0.00692420332891272,0.0839040044815971,0.183529191512025,0.0188900377019176,0.0753715611502074,0.0635850144944801,0.106288008947762,0.0196006192800527,0.0486360160006533,0.0392389677513494,0.117321013175867,0.158871717995718,0.0287442818719958,0.042617300850426,0.0312253334344455,0.0162407667463034,0.0887931785891362,0.204406745653265,"OKC"
"Anthony Morrow","SG","2017-2018",32,0.375403521990968,0.281787402745995,0.471299889135255,0.444308922676022,0.913242137592138,0.00360458680559146,0.12675725651555,0.33720027126689,0.0473589487258537,0.170961557013313,0.0739655391764663,0.149865271955519,0.0428904259055818,0.050024833896115,0.0121865132959094,0.0309052041389857,0.0450920335334597,0.0354696287660438,0.0359768797542041,0,0.00605087312684645,0.0570220528932888,0.349203051162697,"OKC"
"Cameron Payne","PG","2017-2018",23,0.317097256857855,0.34841095890411,0.319569444444444,0.406674418604651,0.659046692607004,0.00418244328612641,0.136363406010707,0.396709286565751,0.0619605153578602,0.194113982833554,0.0755213971278054,0.225558773354581,0.0151864008230049,0.021640621172782,0.00495545881451922,0.0946952284637308,0.0982002948120679,0.108703549451235,0.0303728016460099,0.0113267630046154,0.0570195260199104,0.112969746237433,0.353039153250091,"OKC"
"Domantas Sabonis","PF","2017-2018",21,0.416984974958264,0.321,0.462446511627907,0.475737417943107,0.704060393258427,0.00674560408394782,0.12898099430903,0.312175163652471,0.0298507462686567,0.105458622381052,0.0913615376355632,0.178719427872436,0.0306551076950577,0.0464670512468333,0.0316375867143157,0.150647957815712,0.170011429339788,0.0681224615445726,0.0305941556584892,0.0209788495943926,0.0523819144547988,0.126579721136094,0.339785772964396,"OKC"
"Doug McDermott","SF","2017-2018",26,0.449036446469248,0.371085995085995,0.509661835748792,0.526822262118492,0.813477737665463,0.00740176151761518,0.141992258937979,0.320662313432836,0.0547782959508476,0.137088391689491,0.0988577059737953,0.193424063591473,0.0558470130309697,0.0660010154002369,0.0101319189446484,0.09578173374613,0.101768092105263,0.0385663988444525,0.00912686340127776,0.0043859649122807,0.028182584607973,0.0452302631578947,0.389562206282464,"OKC"
"Enes Kanter","C","2017-2018",25,0.518514018691589,0.132,0.545525179856115,0.529108695652174,0.777314917127072,0.00537099847560976,0.235042035156676,0.461486723064933,0.00469483568075117,0.0247330460153138,0.217003034681979,0.40038051443598,0.131438473109953,0.170163356585359,0.127190468391746,0.205560352956357,0.327760053163345,0.0387025611419836,0.0174657711820234,0.0223141172617098,0.0758679986898133,0.0958881168593703,0.619038241074353,"OKC"
"Ersan Ilyasova","PF","2017-2018",30,0.409590449105344,0.336601093541027,0.47901106639839,0.49908302238806,0.768123244657372,0.00538827379495963,0.157607389554924,0.38475760098994,0.0680864770592265,0.209915700978601,0.0908869486496906,0.191976198180562,0.049657344834944,0.0624463147078719,0.0622557115875859,0.176864072500253,0.24025207208207,0.0755870473483471,0.0195160167873921,0.0122126620503875,0.0587602733952804,0.122978440413675,0.426232903228931,"OKC"
"Jerami Grant","SF","2017-2018",23,0.422554022988506,0.395733333333333,0.462249146757679,0.497077586206897,0.615617021276596,0.00591898723525452,0.097323783062926,0.238162253194886,0.0314807356692173,0.10216596141433,0.0688887452509713,0.140823352219752,0.0688887452509714,0.110783468068177,0.0343389881481279,0.102659266651174,0.133377655185107,0.0386200721737849,0.0215867901731776,0.0368165626718305,0.0410241698343255,0.0883255354344895,0.309319530485447,"OKC"
"Joffrey Lauvergne","PF-C","2017-2018",26,0.421075268817204,0.348003764185328,0.455482945240213,0.465801849463921,0.60955079642033,0.0029076332429991,0.137580413754802,0.328901532032311,0.0500760649087221,0.122754932694081,0.0961332784862197,0.233293373293373,0.044055944055944,0.0677080272668508,0.0664209649376992,0.203584558823529,0.279353379068749,0.0766720481295967,0.0248550124275062,0.00847682247330135,0.0701600180302006,0.0977761429972669,0.371418114757215,"OKC"
"Josh Huestis","PF","2017-2018",26,0.545,0.5,0.571,0.636,0,0.000105013550135501,0.193548387096774,0.354838709677419,0.0645161290322581,0.129032258064516,0.129032258064516,0.225806451612903,0,0.032258064516129,0.129032258064516,0.161290322580645,0.290322580645161,0.0967741935483871,0,0.0967741935483871,0,0,0.451612903225806,"OKC"
"Kyle Singler","SF","2017-2018",29,0.393452914798206,0.175430769230769,0.61635,0.43438961038961,0.744093167701863,0.00316808059384942,0.096234309623431,0.214512565589616,0.0170409982174688,0.10250382614019,0.0668503213957759,0.106665586344731,0.0293279705044411,0.0413359788359788,0.0240585774058577,0.0900374033219222,0.106412938525909,0.0226813590449954,0.017020697167756,0.0166666666666667,0.0240585774058577,0.0793933054393306,0.24171310629515,"OKC"
"Nick Collison","PF","2017-2018",37,0.521374100719424,0,0.544489208633093,0.521374100719424,0.648340248962656,0.000830811227820307,0.10703125,0.197596153846154,0,0.015625,0.10703125,0.181129807692308,0.0458705357142857,0.0611607142857143,0.0611607142857143,0.118723739495798,0.169890873015873,0.0611607142857143,0.0152901785714286,0.0114676339285714,0.0436862244897959,0.137611607142857,0.243687220982143,"OKC"
"Norris Cole","PG","2017-2018",29,0.224621621621622,0.10285401459854,0.270244355612408,0.234598473239317,0.735484565409603,0.00158330276911792,0.0830885594978732,0.410424663692638,0.00761584094917428,0.0874941883474926,0.0818602013454955,0.304515175245726,0.107023982432479,0.160064699280386,0,0.0858086938479096,0.0856759067703576,0.14331832269945,0.085020813881108,0,0.061257399050155,0.163744698093945,0.268356092436975,"OKC"
"Russell Westbrook","PG","2017-2018",29,0.445457352092624,0.392452320302936,0.460592532467533,0.508305379305822,0.85227227028921,0.00845013675878719,0.27040894270824,0.616357811872983,0.0763127862476145,0.18837903095034,0.19313543505049,0.41884729391572,0.217342330473681,0.254262627087189,0.0596800157257096,0.279899925624626,0.323803875622878,0.25704374453066,0.0670715365957487,0.0143311879526958,0.138900118072234,0.0676434150655594,0.843313361589134,"OKC"
"Semaj Christon","PG","2017-2018",25,0.352801507537688,0.195445859872611,0.399289256198347,0.358131578947368,0.598453257790368,0.00326372400892151,0.0803324099722992,0.240523588764658,0.00976547180170994,0.0604166666666667,0.073016089446414,0.185659901157388,0.0291919261504547,0.0334614626453775,0.019078947368421,0.0789861822698339,0.0992144808743169,0.121092434401886,0.0254385964912281,0.00620514354066986,0.0463974776969653,0.0794258373205742,0.194620091355331,"OKC"
"Steven Adams","C","2017-2018",24,0.567646588015176,0,0.567648172202635,0.568594606824233,0.527278638171295,0.00740689981155869,0.170002808444089,0.311463498869334,0,0,0.170002808444089,0.311463498869334,0.0698826795768819,0.126109763784309,0.109256174836185,0.140042479835046,0.250863733811865,0.0486559484283245,0.0384021933642361,0.024818651256441,0.0764076484489064,0.0723308187807354,0.402793348164118,"OKC"
"Taj Gibson","PF","2017-2018",32,0.528470824949698,0.231,0.529341317365269,0.530523138832998,0.703590425531915,0.00627298683701123,0.170400604008283,0.344307802325203,0,0.00784313725490196,0.166775059242149,0.334260395663481,0.0561234329797493,0.0787697304978937,0.0781902042609269,0.167454021209702,0.242579742725116,0.0384002436177232,0.0249437479909997,0.0326048041297198,0.0433495691270139,0.085053037608486,0.3934197084125,"OKC"
"Victor Oladipo","SG","2017-2018",25,0.486416666666667,0.403645604395604,0.532859447004608,0.544444444444444,0.798783958602846,0.00943264271352391,0.180864081325301,0.411767318600548,0.0511758572752549,0.13191629519008,0.127110130663499,0.244374859687196,0.0621658509036144,0.0753721617238183,0.0126977690983715,0.114185312679289,0.125333431182356,0.0710243571689355,0.030835843373494,0.00789364353967595,0.0453167883890775,0.0646533137156922,0.5040201127089,"OKC"
"Alex Poythress","PF","2017-2018",24,0.463,0.316,0.543,0.519,0.8,0.000532520325203252,0.16030534351145,0.343511450381679,0.0381679389312977,0.122137404580153,0.122137404580153,0.221374045801527,0.049618320610687,0.0648854961832061,0.0687022900763359,0.114503816793893,0.183206106870229,0.0305343511450382,0.0190839694656489,0.0114503816793893,0.0190839694656489,0.0877862595419847,0.408396946564885,"PHI"
"Chasson Randle","PG","2017-2018",24,0.462,0.4,0.545,0.577,1,0.000252032520325203,0.161290322580645,0.354838709677419,0.0860215053763441,0.204301075268817,0.0860215053763441,0.150537634408602,0.161290322580645,0.161290322580645,0,0.0645161290322581,0.0645161290322581,0.0860215053763441,0.043010752688172,0.010752688172043,0.043010752688172,0.150537634408602,0.56989247311828,"PHI"
"Dario Saric","PF","2017-2018",23,0.440287410926366,0.348368217054264,0.49018064516129,0.500546762589928,0.826743823146944,0.00630672307725751,0.191056795295838,0.43896433097954,0.0611198878951784,0.159757168169515,0.127762789060297,0.259111795689312,0.0800450640754823,0.0973284246791168,0.0519084931621956,0.179436534589042,0.225673432228351,0.0801393244705948,0.0253794202867329,0.0156799962330339,0.0844795829338963,0.0770632695919255,0.51038752544456,"PHI"
"Ersan Ilyasova","PF","2017-2018",30,0.409590449105344,0.336601093541027,0.47901106639839,0.49908302238806,0.768123244657372,0.00538827379495963,0.157607389554924,0.38475760098994,0.0680864770592265,0.209915700978601,0.0908869486496906,0.191976198180562,0.049657344834944,0.0624463147078719,0.0622557115875859,0.176864072500253,0.24025207208207,0.0755870473483471,0.0195160167873921,0.0122126620503875,0.0587602733952804,0.122978440413675,0.426232903228931,"PHI"
"Gerald Henderson 2","SG","2017-2018",30,0.430347394540943,0.425118279569892,0.452095744680851,0.53387012987013,0.843555555555556,0.00624298637352571,0.1293230822532,0.325966204008231,0.0472586006648244,0.11356561302682,0.0881748288089998,0.209820102839375,0.0724989896562647,0.0896731947615043,0.035092915049098,0.0904889193388287,0.13181722940613,0.0781364636830521,0.021266370299171,0.00601592829413108,0.0335807709758481,0.076070355268356,0.376212602918399,"PHI"
"Hollis Thompson","SG","2017-2018",26,0.402293144208038,0.337,0.475,0.521822810590632,0.687966887417219,0.00481288400670266,0.112835469052224,0.249353312670411,0.0425531914893617,0.13053162182756,0.0586672932866217,0.12734829897096,0.0219952181388352,0.03002347275951,0.0274288643937452,0.121917102260178,0.152806991250601,0.0528985241879372,0.0226717823508894,0.00906871294035577,0.0158365570599613,0.0856489555478045,0.273692364276718,"PHI"
"Jahlil Okafor","C","2017-2018",22,0.523178571428571,0,0.524096428571428,0.523178571428571,0.701370579915134,0.00579677655791903,0.21537875525819,0.440337399637221,0,0,0.21537875525819,0.434967431348962,0.115640275474825,0.155263485474893,0.0680008546303062,0.144322174463607,0.208558428008347,0.0467505875583355,0.0209396012056573,0.0438286758359395,0.0798168328309761,0.0984024463929481,0.531884868936051,"PHI"
"Jerami Grant","SF","2017-2018",23,0.422554022988506,0.395733333333333,0.462249146757679,0.497077586206897,0.615617021276596,0.00591898723525452,0.097323783062926,0.238162253194886,0.0314807356692173,0.10216596141433,0.0688887452509713,0.140823352219752,0.0688887452509714,0.110783468068177,0.0343389881481279,0.102659266651174,0.133377655185107,0.0386200721737849,0.0215867901731776,0.0368165626718305,0.0410241698343255,0.0883255354344895,0.309319530485447,"PHI"
"Jerryd Bayless","PG","2017-2018",29,0.333829715609767,0.409091134316895,0.306942023806051,0.360355861396836,0.908070172522687,0.00498447281740625,0.145531706179749,0.439230081456934,0.0264115373086472,0.0643046575482257,0.124232473025771,0.402277762214147,0.138472325343485,0.153522887603187,0.0304732885369211,0.123474537149059,0.152360782068758,0.221645481153607,0,0,0.103873468422878,0.0540542264631182,0.453439906768739,"PHI"
"Joel Embiid","C","2017-2018",23,0.454769454123113,0.367,0.486681871118012,0.496286953443087,0.752182459893048,0.00667961358939545,0.259745328744145,0.548127860702943,0.047244094488189,0.125984251968504,0.211792344975995,0.426161621677371,0.252859186880843,0.347082891490502,0.06823980160859,0.225105893379251,0.285712658608403,0.0818279132034524,0.0394744024203786,0.118057256150397,0.157882187803448,0.13978609923963,0.801162340072717,"PHI"
"Justin Anderson","SF","2017-2018",24,0.426093827160494,0.369018987341772,0.453454545454545,0.505047984644914,0.790040048543689,0.00409136546184739,0.168232492410761,0.461661258243484,0.0682888764119791,0.216159190830106,0.105734673226561,0.251238467610288,0.0668746187225912,0.0791747718090678,0.0558880742181655,0.133898511147688,0.183226684737956,0.0570090173617861,0.0317996725578271,0.0186293580727218,0.0607084657922154,0.0817847464188927,0.54365363909617,"PHI"
"Justin Harper","PF","2017-2018",28,0.417,0.286,0.6,0.5,0,0.000104674796747967,0.16504854368932,0.388349514563107,0.0679611650485437,0.223300970873786,0.0970873786407767,0.16504854368932,0,0,0.0679611650485437,0.0970873786407767,0.16504854368932,0.0679611650485437,0,0,0.12621359223301,0.0679611650485437,0.388349514563107,"PHI"
"Nerlens Noel","C","2017-2018",23,0.580378071833648,0,0.58238418079096,0.588251417769376,0.753185694635488,0.00583791208791209,0.188259311969377,0.335052572651915,0,0,0.187268894911171,0.313348552204734,0.0813466162830642,0.104394824229932,0.0884644452078324,0.181396305851443,0.271727295756203,0.0488079697698385,0.0609958338389354,0.0401721664275466,0.0465568758251685,0.124023457736701,0.447683707566909,"PHI"
"Nik Stauskas","SG","2017-2018",24,0.381091764705882,0.338189944134078,0.419377528089888,0.46978021978022,0.823912751677852,0.00621284640265757,0.137797592052436,0.336295355971649,0.0581388143387067,0.159787650441168,0.0614327707500743,0.139037903438572,0.0521118836732927,0.0629279946401495,0.0114646144081244,0.0959337849323513,0.103760550602823,0.10069632422947,0.023958780592529,0.0145985401459854,0.0672527174527129,0.0708858271081557,0.438610529720124,"PHI"
"Richaun Holmes","C","2017-2018",24,0.534505263157895,0.363573134328358,0.568658450704225,0.58533908045977,0.70741155234657,0.00493226349627513,0.19955031940441,0.369483238748732,0.0315505234734,0.0849260587535494,0.175698708339323,0.315887414230921,0.0638021696906533,0.0858514016408753,0.0694555077383657,0.162112747587608,0.248052665396625,0.0463978286373529,0.0275480549568325,0.0505984682880597,0.0468280372586593,0.104407794498944,0.500315744400194,"PHI"
"Robert Covington","SF","2017-2018",27,0.399,0.328816582914573,0.496150627615063,0.492911111111111,0.863254705144291,0.00776854126454934,0.144444431401045,0.361074914247938,0.0676785780964116,0.239367088607595,0.075219989647546,0.144157438598826,0.068679120982542,0.0977859865418098,0.0545760053769463,0.155373925744041,0.20027356016705,0.0467794331802397,0.0573583867546505,0.0354430379746836,0.0528194004836175,0.0857719272913959,0.449202978186349,"PHI"
"Sergio Rodriguez","PG","2017-2018",31,0.390666666666667,0.364105946070994,0.409165319974144,0.482066238734358,0.671679209183674,0.00516827874869033,0.124909556848978,0.332096330263614,0.0698633371213426,0.175077864331627,0.0688251599571263,0.173041724479294,0.011034735281354,0.0150688718517447,0.0152285324346155,0.0913097697793645,0.106748348918559,0.19965635772539,0.0332351882128031,0.00448430493273543,0.0802801761764231,0.0647790599651299,0.317749847395007,"PHI"
"Shawn Long","C","2017-2018",25,0.56,0.368,0.6,0.592,0.543,0.000792682926829268,0.261538461538462,0.469230769230769,0.0307692307692308,0.0846153846153846,0.230769230769231,0.384615384615385,0.0846153846153846,0.146153846153846,0.176923076923077,0.184615384615385,0.361538461538462,0.0538461538461538,0.0384615384615385,0.0384615384615385,0.0538461538461538,0.207692307692308,0.630769230769231,"PHI"
"T.J. McConnell","PG","2017-2018",25,0.445471578947368,0.182608695652174,0.476159090909091,0.456134453781513,0.814946472019465,0.00715596503515711,0.121322658093501,0.26537658765472,0.00403399934697661,0.0399337902815599,0.112951981715345,0.22590396343069,0.0364160974460783,0.0423298226723645,0.0209176996712933,0.0888847313740608,0.10757089049668,0.234220532319392,0.060471175246235,0.00314352745385833,0.068518477341549,0.061248838191804,0.289518592141807,"PHI"
"Tiago Splitter","C","2017-2018",33,0.419346007604563,0.333,0.447148288973384,0.449034220532319,0.836661596958175,0.00242137871539487,0.142105263157895,0.344907490569427,0.0315789473684211,0.0842105263157895,0.118421052631579,0.274157236093647,0.083384228489312,0.124853390251376,0.0985449973055506,0.201259206035567,0.300688581522065,0.0592105263157895,0.0110526315789474,0.00828947368421053,0.079578947368421,0.127878289473684,0.403538488491485,"PHI"
"Timothe Luwawu-Cabarrot","SF","2017-2018",22,0.421052132701422,0.347877470355731,0.467213114754098,0.49077037037037,0.789507917174178,0.00544783197831978,0.123214050204423,0.296461507618284,0.0438570991432068,0.12608916003672,0.0832190653795524,0.170740530352353,0.0969629742962056,0.129837729954877,0.0268538832821413,0.109417882420916,0.13454011741683,0.0838386680003334,0.0240440240657179,0.00699319877139096,0.0615401491882405,0.109439124487004,0.362074715342576,"PHI"
"Alexis Ajinca","C","2017-2018",29,0.462261450381679,0,0.470825459435231,0.462261450381679,0.736927163198248,0.00331071684597361,0.125959668885265,0.288437828122678,0,0.00666666666666667,0.118880702123062,0.284483225580989,0.0370317978018134,0.0583481793656115,0.065291431105199,0.252666626679616,0.304080738554644,0.0145495519809997,0.044192135754037,0.0384043158744318,0.0524192784366414,0.162000764712498,0.324235751046245,"NOP"
"Anthony Brown","SF","2017-2018",25,0.34016816836353,0.209131264916468,0.479545134365803,0.423826053212654,0,0.00253130345697875,0.106447739619034,0.307401837672747,0.0247439496994622,0.140513565179031,0.0700069207612311,0.144804386797427,0,0,0.0437896126280422,0.146436122535063,0.179072863441437,0.0466272610821026,0.031775778777278,0.0045719327836082,0.0337168690251521,0.0918558745451883,0.242494765305317,"NOP"
"Anthony Davis","C","2017-2018",24,0.495380952380952,0.313358757062147,0.515051233396584,0.507167300380228,0.84396511627907,0.00914798696238258,0.265416167063938,0.571793461263515,0.0138504155124654,0.0430778032036613,0.255401381724366,0.524136882643065,0.247647753908142,0.236702005029421,0.0636812806307266,0.260275997118102,0.316908791243369,0.0705367537837729,0.0321490224416877,0.0517557438487861,0.0679882271468144,0.0549901068460625,0.765200831024931,"NOP"
"Archie Goodwin","SG","2017-2018",23,0.551442080378251,0.334839779005525,0.600137931034483,0.589268817204301,0.819827848101266,0.00390862809694448,0.179010993468825,0.348690715476064,0.0227808354377917,0.0775589238928503,0.140734265734266,0.233753877433986,0.202878992352677,0.241869399764137,0.030445744731459,0.0938661848139111,0.126712289977596,0.106812582583508,0.0230009401280119,0.0186688311688312,0.0587044534412955,0.0313079947295988,0.58797714447973,"NOP"
"Axel Toupane","SF","2017-2018",25,0.625,0.333,0.8,0.688,0,0.000138888888888889,0.121951219512195,0.195121951219512,0.024390243902439,0.0731707317073171,0.0975609756097561,0.121951219512195,0,0,0,0.024390243902439,0.024390243902439,0,0.024390243902439,0.024390243902439,0,0.121951219512195,0.268292682926829,"NOP"
"Buddy Hield","SG","2017-2018",24,0.427046683046683,0.391,0.46400652173913,0.528552016985138,0.860933862433862,0.00595458901357074,0.166480862133036,0.402492264283718,0.0835000909587048,0.204497907949791,0.092644243915778,0.193252104453669,0.0339055687056185,0.041191904047976,0.0176273854023215,0.109373675735232,0.12762058124377,0.0707979343661503,0.0235158862876254,0.00463889394215026,0.0447106400513651,0.0702341137123746,0.457393927470654,"NOP"
"Cheick Diallo","PF","2017-2018",21,0.474,0,0.474,0.474,0.714,0.000673780487804878,0.17948717948718,0.384615384615385,0,0,0.17948717948718,0.384615384615385,0.0769230769230769,0.102564102564103,0.11965811965812,0.247863247863248,0.367521367521368,0.0170940170940171,0.0170940170940171,0.0341880341880342,0.0341880341880342,0.0854700854700855,0.435897435897436,"NOP"
"Dante Cunningham","SF","2017-2018",30,0.48071794417489,0.395101265822785,0.55317972972973,0.566497980127816,0.605417888882539,0.00480111007595706,0.105417033707356,0.21559158521351,0.0410159574468085,0.0981058079355952,0.0737466390319714,0.135225391744239,0.0086694171129655,0.0168125544899738,0.0437829874072968,0.153101203138622,0.181005536181343,0.0213237533926517,0.0226902817711328,0.0178674803836094,0.0167733691137946,0.075585825186889,0.274473602634893,"NOP"
"DeMarcus Cousins","C","2017-2018",27,0.422481632653061,0.36,0.451521384928717,0.464542857142857,0.746860244233378,0.00887167655460339,0.250046208585555,0.60820368395036,0.0526315789473684,0.149122807017544,0.196819589079651,0.445574343097563,0.186237890742035,0.237795776205219,0.0584210526315789,0.228264359528959,0.286282438770193,0.135220272904483,0.0379883040935672,0.0232681888544892,0.0927147832817337,0.117565585791103,0.737714822771214,"NOP"
"Donatas Motiejunas","PF","2017-2018",27,0.392023175064599,0.257113373848709,0.475097240330291,0.438935579435397,0.495048904666466,0.00332056049952391,0.126221733896966,0.326224339212779,0.0273571177470771,0.11488889325028,0.102638577827548,0.202047988698979,0.0492215983488855,0.108036871806604,0.0561554475620552,0.115035532486845,0.179071343051996,0.05756750999929,0.0360865025823511,0.0296920947932884,0.0611985638100648,0.114092191648815,0.327055903480234,"NOP"
"E'Twaun Moore","SG","2017-2018",28,0.458072016594474,0.3699702439702,0.517976010297661,0.523440347071583,0.731874108270847,0.00618985050278878,0.132500880079118,0.302477585128714,0.0456213373794784,0.119285163147303,0.0841777876652261,0.186796900204593,0.0276451294157456,0.0357571248653119,0.019361270402028,0.0608822742762339,0.0804617561802488,0.0924277047279402,0.0305142821186411,0.0151283460236997,0.03134784536937,0.0691693606127505,0.329199852941451,"NOP"
"Hollis Thompson","SG","2017-2018",26,0.402293144208038,0.337,0.475,0.521822810590632,0.687966887417219,0.00481288400670266,0.112835469052224,0.249353312670411,0.0425531914893617,0.13053162182756,0.0586672932866217,0.12734829897096,0.0219952181388352,0.03002347275951,0.0274288643937452,0.121917102260178,0.152806991250601,0.0528985241879372,0.0226717823508894,0.00906871294035577,0.0158365570599613,0.0856489555478045,0.273692364276718,"NOP"
"Jarrett Jack","PG","2017-2018",34,0.692544680851064,0,1.02347417840376,0.696644444444445,1.03897685749086,0.00424053644438178,0.0659047619047619,0.0946953717423516,0,0.0328097299525871,0.0647451473257925,0.0627218614718615,0.0449329807127972,0.0430956178324599,0,0,0,0.183194500217946,0.0708067689885872,0,0.105499717673631,0.128385899814471,0.18065264684554,"NOP"
"Jordan Crawford","SG","2017-2018",29,0.435470297029703,0.362106172839506,0.568975555555556,0.515842105263158,0.803648310387985,0.00459127536649382,0.229815810335376,0.494322797200186,0.0804006576814295,0.230568687682912,0.141948815768558,0.26719617064054,0.0608701335482887,0.0679860117628358,0.0138341212609747,0.0652388034201755,0.0851692894611349,0.112525696974069,0.0261484660626292,0.00428669321805976,0.0519548109578828,0.0664088026987407,0.619430699758574,"NOP"
"Jrue Holiday","PG","2017-2018",27,0.441751693002257,0.343568253968254,0.494604545454545,0.515169696969697,0.775602580645161,0.00830792682926829,0.203675965799164,0.435044323152557,0.032452743470809,0.109851463521188,0.196194928088521,0.345878498930972,0.0654434250764526,0.0863711429980457,0.0114525993883792,0.0819954128440367,0.082350371341197,0.210081726921059,0.0327217125382263,0.0190876656472987,0.0980239277143922,0.0535168195718654,0.50698995194408,"NOP"
"Lance Stephenson","SG","2017-2018",27,0.305555555555556,0.273760932944606,0.222105263157895,0.366821946169772,0.845942228335626,0.00142987804878049,0.109343392925482,0.343642611683849,0.0213219616204691,0.0799573560767591,0.0399786780383795,0.206514596827185,0.00592276711679697,0.00777363184079602,0.00761498629302467,0.119936034115139,0.136707134879538,0.0732942430703625,0.0177683013503909,0.0118455342335939,0.0995024875621891,0.135312448745285,0.253155988763665,"NOP"
